@timestamp,system.memory.used.pct,label
01/01/2018 00:22,0.9167,0
01/01/2018 00:23,0.917,0
01/01/2018 00:23,0.9177,0
01/01/2018 00:23,0.9177,0
01/01/2018 00:23,0.9182,0
01/01/2018 00:23,0.9186,0
01/01/2018 00:23,0.9187,0
01/01/2018 00:24,0.9191,0
01/01/2018 00:24,0.9196,0
01/01/2018 00:24,0.9195,0
01/01/2018 00:24,0.9199,0
01/01/2018 00:24,0.9199,0
01/01/2018 00:24,0.9211,0
01/01/2018 00:25,0.9214,0
01/01/2018 00:25,0.9216,0
01/01/2018 00:25,0.9222,0
01/01/2018 00:25,0.9226,0
01/01/2018 00:25,0.9226,0
01/01/2018 00:25,0.9228,0
01/01/2018 00:26,0.9231,0
01/01/2018 00:26,0.9232,0
01/01/2018 00:26,0.9232,0
01/01/2018 00:26,0.9236,0
01/01/2018 00:26,0.9236,0
01/01/2018 00:26,0.9235,0
01/01/2018 00:27,0.924,0
01/01/2018 00:27,0.9243,0
01/01/2018 00:27,0.9243,0
01/01/2018 00:27,0.9246,0
01/01/2018 00:27,0.9245,0
01/01/2018 00:27,0.9245,0
01/01/2018 00:28,0.925,0
01/01/2018 00:28,0.9251,0
01/01/2018 00:28,0.9251,0
01/01/2018 00:28,0.9255,0
01/01/2018 00:28,0.9256,0
01/01/2018 00:28,0.9256,0
01/01/2018 00:29,0.926,0
01/01/2018 00:29,0.9263,0
01/01/2018 00:29,0.9263,0
01/01/2018 00:29,0.9268,0
01/01/2018 00:29,0.9269,0
01/01/2018 00:29,0.9271,0
01/01/2018 00:30,0.9273,0
01/01/2018 00:30,0.9274,0
01/01/2018 00:30,0.9327,0
01/01/2018 00:30,0.9332,0
01/01/2018 00:30,0.9348,0
01/01/2018 00:30,0.9382,0
01/01/2018 00:31,0.944,0
01/01/2018 00:31,0.9444,0
01/01/2018 00:31,0.9454,0
01/01/2018 00:31,0.9459,0
01/01/2018 00:31,0.946,0
01/01/2018 00:31,0.9466,0
01/01/2018 00:32,0.9467,0
01/01/2018 00:32,0.9469,0
01/01/2018 00:32,0.9469,0
01/01/2018 00:32,0.9487,0
01/01/2018 00:32,0.949,0
01/01/2018 00:32,0.9501,0
01/01/2018 00:33,0.9504,0
01/01/2018 00:33,0.9506,0
01/01/2018 00:33,0.9509,0
01/01/2018 00:33,0.9512,0
01/01/2018 00:33,0.9513,0
01/01/2018 00:33,0.9498,0
01/01/2018 00:34,0.9499,0
01/01/2018 00:34,0.9464,0
01/01/2018 00:34,0.9465,0
01/01/2018 00:34,0.9466,0
01/01/2018 00:34,0.9422,0
01/01/2018 00:34,0.9422,0
01/01/2018 00:35,0.9424,0
01/01/2018 00:35,0.9425,0
01/01/2018 00:35,0.9425,0
01/01/2018 00:35,0.9428,0
01/01/2018 00:35,0.9428,0
01/01/2018 00:35,0.9428,0
01/01/2018 00:36,0.9433,0
01/01/2018 00:36,0.9435,0
01/01/2018 00:36,0.9435,0
01/01/2018 00:36,0.9438,0
01/01/2018 00:36,0.9438,0
01/01/2018 00:36,0.9439,0
01/01/2018 00:37,0.9443,0
01/01/2018 00:37,0.9446,0
01/01/2018 00:37,0.9446,0
01/01/2018 00:37,0.9452,0
01/01/2018 00:37,0.9452,0
01/01/2018 00:37,0.9452,0
01/01/2018 00:38,0.9458,0
01/01/2018 00:38,0.946,0
01/01/2018 00:38,0.946,0
01/01/2018 00:38,0.9465,0
01/01/2018 00:38,0.9466,0
01/01/2018 00:38,0.9466,0
01/01/2018 00:39,0.9475,0
01/01/2018 00:39,0.9475,0
01/01/2018 00:39,0.9475,0
01/01/2018 00:39,0.9481,0
01/01/2018 00:39,0.9481,0
01/01/2018 00:39,0.9481,0
01/01/2018 00:40,0.9492,0
01/01/2018 00:40,0.9495,0
01/01/2018 00:40,0.9494,0
01/01/2018 00:40,0.9496,0
01/01/2018 00:40,0.9509,0
01/01/2018 00:40,0.9509,0
01/01/2018 00:41,0.9512,0
01/01/2018 00:41,0.9515,0
01/01/2018 00:41,0.9515,0
01/01/2018 00:41,0.952,0
01/01/2018 00:41,0.952,0
01/01/2018 00:41,0.952,0
01/01/2018 00:42,0.9522,0
01/01/2018 00:42,0.9525,0
01/01/2018 00:42,0.9525,0
01/01/2018 00:42,0.9528,0
01/01/2018 00:42,0.9529,0
01/01/2018 00:42,0.9529,0
01/01/2018 00:43,0.9532,0
01/01/2018 00:43,0.9534,0
01/01/2018 00:43,0.9533,0
01/01/2018 00:43,0.9538,0
01/01/2018 00:43,0.9539,0
01/01/2018 00:43,0.9538,0
01/01/2018 00:44,0.9542,0
01/01/2018 00:44,0.9545,0
01/01/2018 00:44,0.9545,0
01/01/2018 00:44,0.955,0
01/01/2018 00:44,0.9549,0
01/01/2018 00:44,0.955,0
01/01/2018 00:45,0.9553,0
01/01/2018 00:45,0.9554,0
01/01/2018 00:45,0.9554,0
01/01/2018 00:45,0.9557,0
01/01/2018 00:45,0.9558,0
01/01/2018 00:45,0.9602,0
01/01/2018 00:46,0.9623,0
01/01/2018 00:46,0.9663,0
01/01/2018 00:46,0.9664,0
01/01/2018 00:46,0.9675,0
01/01/2018 00:46,0.9676,0
01/01/2018 00:46,0.9674,0
01/01/2018 00:47,0.968,0
01/01/2018 00:47,0.9684,0
01/01/2018 00:47,0.9712,0
01/01/2018 00:47,0.9717,0
01/01/2018 00:47,0.9718,0
01/01/2018 00:47,0.9729,0
01/01/2018 00:48,0.9733,0
01/01/2018 00:48,0.971,0
01/01/2018 00:48,0.9717,0
01/01/2018 00:48,0.9721,0
01/01/2018 00:48,0.9722,0
01/01/2018 00:48,0.9723,0
01/01/2018 00:49,0.9726,0
01/01/2018 00:49,0.973,0
01/01/2018 00:49,0.9697,0
01/01/2018 00:49,0.9707,0
01/01/2018 00:49,0.9708,0
01/01/2018 00:49,0.9697,0
01/01/2018 00:50,0.9698,0
01/01/2018 00:50,0.9699,0
01/01/2018 00:50,0.9699,0
01/01/2018 00:50,0.9645,0
01/01/2018 00:50,0.9645,0
01/01/2018 00:50,0.9646,0
01/01/2018 00:51,0.9646,0
01/01/2018 00:51,0.9648,0
01/01/2018 00:51,0.9648,0
01/01/2018 00:51,0.9652,0
01/01/2018 00:51,0.9652,0
01/01/2018 00:51,0.9652,0
01/01/2018 00:52,0.9655,0
01/01/2018 00:52,0.966,0
01/01/2018 00:52,0.9659,0
01/01/2018 00:52,0.9663,0
01/01/2018 00:52,0.9662,0
01/01/2018 00:52,0.9663,0
01/01/2018 00:53,0.9668,0
01/01/2018 00:53,0.9669,0
01/01/2018 00:53,0.967,0
01/01/2018 00:53,0.9677,0
01/01/2018 00:53,0.9678,0
01/01/2018 00:53,0.9677,0
01/01/2018 00:54,0.9684,0
01/01/2018 00:54,0.9685,0
01/01/2018 00:54,0.9684,0
01/01/2018 00:54,0.9691,0
01/01/2018 00:54,0.9692,0
01/01/2018 00:54,0.9691,0
01/01/2018 00:55,0.9698,0
01/01/2018 00:55,0.97,0
01/01/2018 00:55,0.97,0
01/01/2018 00:55,0.9704,0
01/01/2018 00:55,0.9705,0
01/01/2018 00:55,0.9705,0
01/01/2018 00:56,0.9713,0
01/01/2018 00:56,0.9715,0
01/01/2018 00:56,0.9715,0
01/01/2018 00:56,0.9721,0
01/01/2018 00:56,0.9721,0
01/01/2018 00:56,0.9721,0
01/01/2018 00:57,0.9739,0
01/01/2018 00:57,0.974,0
01/01/2018 00:57,0.974,0
01/01/2018 00:57,0.9691,0
01/01/2018 00:57,0.9691,0
01/01/2018 00:57,0.9691,0
01/01/2018 00:58,0.9694,0
01/01/2018 00:58,0.9697,0
01/01/2018 00:58,0.9696,0
01/01/2018 00:58,0.97,0
01/01/2018 00:58,0.9701,0
01/01/2018 00:58,0.9733,0
01/01/2018 00:59,0.9737,0
01/01/2018 00:59,0.9739,0
01/01/2018 00:59,0.9739,0
01/01/2018 00:59,0.9698,0
01/01/2018 00:59,0.9697,0
01/01/2018 00:59,0.9634,0
01/01/2018 01:00,0.9635,0
01/01/2018 01:00,0.9636,0
01/01/2018 01:00,0.9634,0
01/01/2018 01:00,0.9636,0
01/01/2018 01:00,0.9636,0
01/01/2018 01:00,0.9637,0
01/01/2018 01:01,0.9641,0
01/01/2018 01:01,0.9642,0
01/01/2018 01:01,0.9674,0
01/01/2018 01:01,0.9679,0
01/01/2018 01:01,0.9697,0
01/01/2018 01:01,0.9715,0
01/01/2018 01:02,0.9721,0
01/01/2018 01:02,0.9723,0
01/01/2018 01:02,0.9722,0
01/01/2018 01:02,0.9725,0
01/01/2018 01:02,0.9727,0
01/01/2018 01:02,0.9728,0
01/01/2018 01:03,0.9731,0
01/01/2018 01:03,0.9733,0
01/01/2018 01:03,0.9732,0
01/01/2018 01:03,0.9736,0
01/01/2018 01:03,0.9738,0
01/01/2018 01:03,0.9705,0
01/01/2018 01:04,0.9707,0
01/01/2018 01:04,0.9709,0
01/01/2018 01:04,0.9712,0
01/01/2018 01:04,0.9715,0
01/01/2018 01:04,0.9717,0
01/01/2018 01:04,0.9714,0
01/01/2018 01:05,0.9714,0
01/01/2018 01:05,0.9703,0
01/01/2018 01:05,0.9703,0
01/01/2018 01:05,0.9704,0
01/01/2018 01:05,0.9704,0
01/01/2018 01:05,0.9672,0
01/01/2018 01:06,0.9673,0
01/01/2018 01:06,0.9655,0
01/01/2018 01:06,0.9654,0
01/01/2018 01:06,0.9656,0
01/01/2018 01:06,0.9655,0
01/01/2018 01:06,0.9655,0
01/01/2018 01:07,0.9658,0
01/01/2018 01:07,0.966,0
01/01/2018 01:07,0.966,0
01/01/2018 01:07,0.9663,0
01/01/2018 01:07,0.9663,0
01/01/2018 01:07,0.9663,0
01/01/2018 01:08,0.9665,0
01/01/2018 01:08,0.9668,0
01/01/2018 01:08,0.9668,0
01/01/2018 01:08,0.967,0
01/01/2018 01:08,0.9669,0
01/01/2018 01:08,0.9669,0
01/01/2018 01:09,0.9673,0
01/01/2018 01:09,0.9675,0
01/01/2018 01:09,0.9674,0
01/01/2018 01:09,0.9677,0
01/01/2018 01:09,0.9678,0
01/01/2018 01:09,0.9678,0
01/01/2018 01:10,0.9682,0
01/01/2018 01:10,0.9684,0
01/01/2018 01:10,0.9684,0
01/01/2018 01:10,0.9686,0
01/01/2018 01:10,0.9686,0
01/01/2018 01:10,0.9686,0
01/01/2018 01:11,0.9688,0
01/01/2018 01:11,0.9689,0
01/01/2018 01:11,0.9689,0
01/01/2018 01:11,0.9693,0
01/01/2018 01:11,0.9694,0
01/01/2018 01:11,0.9694,0
01/01/2018 01:12,0.9696,0
01/01/2018 01:12,0.9697,0
01/01/2018 01:12,0.9697,0
01/01/2018 01:12,0.97,0
01/01/2018 01:12,0.9699,0
01/01/2018 01:12,0.97,0
01/01/2018 01:13,0.9703,0
01/01/2018 01:13,0.9705,0
01/01/2018 01:13,0.9704,0
01/01/2018 01:13,0.9707,0
01/01/2018 01:13,0.9707,0
01/01/2018 01:13,0.9707,0
01/01/2018 01:14,0.9711,0
01/01/2018 01:14,0.9713,0
01/01/2018 01:14,0.9713,0
01/01/2018 01:14,0.9715,0
01/01/2018 01:14,0.9715,0
01/01/2018 01:14,0.9715,0
01/01/2018 01:15,0.9718,0
01/01/2018 01:15,0.972,0
01/01/2018 01:15,0.972,0
01/01/2018 01:15,0.9722,0
01/01/2018 01:15,0.9722,0
01/01/2018 01:15,0.9722,0
01/01/2018 01:16,0.9725,0
01/01/2018 01:16,0.9727,0
01/01/2018 01:16,0.9728,0
01/01/2018 01:16,0.9731,0
01/01/2018 01:16,0.9731,0
01/01/2018 01:16,0.9716,0
01/01/2018 01:17,0.972,0
01/01/2018 01:17,0.9722,0
01/01/2018 01:17,0.9727,0
01/01/2018 01:17,0.9733,0
01/01/2018 01:17,0.9734,0
01/01/2018 01:17,0.9735,0
01/01/2018 01:18,0.9701,0
01/01/2018 01:18,0.9702,0
01/01/2018 01:18,0.9705,0
01/01/2018 01:18,0.971,0
01/01/2018 01:18,0.9711,0
01/01/2018 01:18,0.971,0
01/01/2018 01:19,0.9713,0
01/01/2018 01:19,0.9716,0
01/01/2018 01:19,0.9729,0
01/01/2018 01:19,0.9733,0
01/01/2018 01:19,0.9735,0
01/01/2018 01:19,0.9735,0
01/01/2018 01:20,0.9736,0
01/01/2018 01:20,0.9739,0
01/01/2018 01:20,0.9735,0
01/01/2018 01:20,0.9738,0
01/01/2018 01:20,0.9738,0
01/01/2018 01:20,0.9737,0
01/01/2018 01:21,0.974,0
01/01/2018 01:21,0.974,0
01/01/2018 01:21,0.974,0
01/01/2018 01:21,0.9696,0
01/01/2018 01:21,0.9696,0
01/01/2018 01:21,0.9695,0
01/01/2018 01:22,0.9685,0
01/01/2018 01:22,0.9685,0
01/01/2018 01:22,0.9685,0
01/01/2018 01:22,0.9687,0
01/01/2018 01:22,0.9687,0
01/01/2018 01:22,0.9688,0
01/01/2018 01:23,0.9691,0
01/01/2018 01:23,0.9692,0
01/01/2018 01:23,0.9692,0
01/01/2018 01:23,0.9695,0
01/01/2018 01:23,0.9696,0
01/01/2018 01:23,0.9696,0
01/01/2018 01:24,0.9699,0
01/01/2018 01:24,0.9702,0
01/01/2018 01:24,0.9702,0
01/01/2018 01:24,0.9705,0
01/01/2018 01:24,0.9705,0
01/01/2018 01:24,0.9705,0
01/01/2018 01:25,0.9707,0
01/01/2018 01:25,0.971,0
01/01/2018 01:25,0.971,0
01/01/2018 01:25,0.9712,0
01/01/2018 01:25,0.9712,0
01/01/2018 01:25,0.9712,0
01/01/2018 01:26,0.9715,0
01/01/2018 01:26,0.9716,0
01/01/2018 01:26,0.9717,0
01/01/2018 01:26,0.972,0
01/01/2018 01:26,0.972,0
01/01/2018 01:26,0.972,0
01/01/2018 01:27,0.9723,0
01/01/2018 01:27,0.9723,0
01/01/2018 01:27,0.9724,0
01/01/2018 01:27,0.9726,0
01/01/2018 01:27,0.9726,0
01/01/2018 01:27,0.9726,0
01/01/2018 01:28,0.973,0
01/01/2018 01:28,0.9731,0
01/01/2018 01:28,0.9732,0
01/01/2018 01:28,0.9734,0
01/01/2018 01:28,0.9734,0
01/01/2018 01:28,0.9735,0
01/01/2018 01:29,0.9738,0
01/01/2018 01:29,0.9741,0
01/01/2018 01:29,0.9741,0
01/01/2018 01:29,0.9696,0
01/01/2018 01:29,0.9696,0
01/01/2018 01:29,0.9696,0
01/01/2018 01:30,0.9698,0
01/01/2018 01:30,0.9699,0
01/01/2018 01:30,0.9699,0
01/01/2018 01:30,0.9702,0
01/01/2018 01:30,0.9701,0
01/01/2018 01:30,0.9702,0
01/01/2018 01:31,0.9703,0
01/01/2018 01:31,0.9708,0
01/01/2018 01:31,0.9707,0
01/01/2018 01:31,0.9709,0
01/01/2018 01:31,0.9709,0
01/01/2018 01:31,0.9709,0
01/01/2018 01:32,0.9712,0
01/01/2018 01:32,0.9713,0
01/01/2018 01:32,0.9703,0
01/01/2018 01:32,0.9706,0
01/01/2018 01:32,0.9706,0
01/01/2018 01:32,0.9714,0
01/01/2018 01:33,0.9717,0
01/01/2018 01:33,0.9721,0
01/01/2018 01:33,0.9735,0
01/01/2018 01:33,0.9739,0
01/01/2018 01:33,0.974,0
01/01/2018 01:33,0.974,0
01/01/2018 01:34,0.9698,0
01/01/2018 01:34,0.9699,0
01/01/2018 01:34,0.9699,0
01/01/2018 01:34,0.9701,0
01/01/2018 01:34,0.9702,0
01/01/2018 01:34,0.9721,0
01/01/2018 01:35,0.9724,0
01/01/2018 01:35,0.9728,0
01/01/2018 01:35,0.9728,0
01/01/2018 01:35,0.973,0
01/01/2018 01:35,0.9732,0
01/01/2018 01:35,0.9721,0
01/01/2018 01:36,0.9723,0
01/01/2018 01:36,0.972,0
01/01/2018 01:36,0.972,0
01/01/2018 01:36,0.9722,0
01/01/2018 01:36,0.9723,0
01/01/2018 01:36,0.9723,0
01/01/2018 01:37,0.9698,0
01/01/2018 01:37,0.9701,0
01/01/2018 01:37,0.9701,0
01/01/2018 01:37,0.9704,0
01/01/2018 01:37,0.9704,0
01/01/2018 01:37,0.9689,0
01/01/2018 01:38,0.969,0
01/01/2018 01:38,0.969,0
01/01/2018 01:38,0.9691,0
01/01/2018 01:38,0.9695,0
01/01/2018 01:38,0.9696,0
01/01/2018 01:38,0.9698,0
01/01/2018 01:39,0.9701,0
01/01/2018 01:39,0.9703,0
01/01/2018 01:39,0.9703,0
01/01/2018 01:39,0.9706,0
01/01/2018 01:39,0.9706,0
01/01/2018 01:39,0.9708,0
01/01/2018 01:40,0.9711,0
01/01/2018 01:40,0.9715,0
01/01/2018 01:40,0.9718,0
01/01/2018 01:40,0.9723,0
01/01/2018 01:40,0.9722,0
01/01/2018 01:40,0.9724,0
01/01/2018 01:41,0.9728,0
01/01/2018 01:41,0.973,0
01/01/2018 01:41,0.9731,0
01/01/2018 01:41,0.9734,0
01/01/2018 01:41,0.9734,0
01/01/2018 01:41,0.9737,0
01/01/2018 01:42,0.9741,0
01/01/2018 01:42,0.9741,0
01/01/2018 01:42,0.9696,0
01/01/2018 01:42,0.9702,0
01/01/2018 01:42,0.9702,0
01/01/2018 01:42,0.9704,0
01/01/2018 01:43,0.9708,0
01/01/2018 01:43,0.9708,0
01/01/2018 01:43,0.9711,0
01/01/2018 01:43,0.9716,0
01/01/2018 01:43,0.9716,0
01/01/2018 01:43,0.9728,0
01/01/2018 01:44,0.9732,0
01/01/2018 01:44,0.9735,0
01/01/2018 01:44,0.9734,0
01/01/2018 01:44,0.9739,0
01/01/2018 01:44,0.9739,0
01/01/2018 01:44,0.9739,0
01/01/2018 01:45,0.9695,0
01/01/2018 01:45,0.9696,0
01/01/2018 01:45,0.9696,0
01/01/2018 01:45,0.9699,0
01/01/2018 01:45,0.9699,0
01/01/2018 01:45,0.97,0
01/01/2018 01:46,0.9704,0
01/01/2018 01:46,0.9706,0
01/01/2018 01:46,0.9706,0
01/01/2018 01:46,0.971,0
01/01/2018 01:46,0.971,0
01/01/2018 01:46,0.9708,0
01/01/2018 01:47,0.9712,0
01/01/2018 01:47,0.9715,0
01/01/2018 01:47,0.9715,0
01/01/2018 01:47,0.972,0
01/01/2018 01:47,0.972,0
01/01/2018 01:47,0.9721,0
01/01/2018 01:48,0.9724,0
01/01/2018 01:48,0.9726,0
01/01/2018 01:48,0.9663,0
01/01/2018 01:48,0.9668,0
01/01/2018 01:48,0.9669,0
01/01/2018 01:48,0.9686,0
01/01/2018 01:49,0.9722,0
01/01/2018 01:49,0.9726,0
01/01/2018 01:49,0.9681,0
01/01/2018 01:49,0.9688,0
01/01/2018 01:49,0.9689,0
01/01/2018 01:49,0.969,0
01/01/2018 01:50,0.9692,0
01/01/2018 01:50,0.9667,0
01/01/2018 01:50,0.9606,0
01/01/2018 01:50,0.961,0
01/01/2018 01:50,0.9612,0
01/01/2018 01:50,0.9612,0
01/01/2018 01:51,0.9612,0
01/01/2018 01:51,0.9614,0
01/01/2018 01:51,0.9613,0
01/01/2018 01:51,0.9617,0
01/01/2018 01:51,0.9615,0
01/01/2018 01:51,0.9615,0
01/01/2018 01:52,0.9618,0
01/01/2018 01:52,0.962,0
01/01/2018 01:52,0.9597,0
01/01/2018 01:52,0.9598,0
01/01/2018 01:52,0.9598,0
01/01/2018 01:52,0.9595,0
01/01/2018 01:53,0.9596,0
01/01/2018 01:53,0.9581,0
01/01/2018 01:53,0.9582,0
01/01/2018 01:53,0.9584,0
01/01/2018 01:53,0.9583,0
01/01/2018 01:53,0.9584,0
01/01/2018 01:54,0.9586,0
01/01/2018 01:54,0.9589,0
01/01/2018 01:54,0.9589,0
01/01/2018 01:54,0.9593,0
01/01/2018 01:54,0.9594,0
01/01/2018 01:54,0.9593,0
01/01/2018 01:55,0.9596,0
01/01/2018 01:55,0.96,0
01/01/2018 01:55,0.96,0
01/01/2018 01:55,0.9603,0
01/01/2018 01:55,0.9606,0
01/01/2018 01:55,0.9605,0
01/01/2018 01:56,0.9609,0
01/01/2018 01:56,0.9625,0
01/01/2018 01:56,0.9625,0
01/01/2018 01:56,0.963,0
01/01/2018 01:56,0.9633,0
01/01/2018 01:56,0.9633,0
01/01/2018 01:57,0.9636,0
01/01/2018 01:57,0.9643,0
01/01/2018 01:57,0.9643,0
01/01/2018 01:57,0.9646,0
01/01/2018 01:57,0.9649,0
01/01/2018 01:57,0.965,0
01/01/2018 01:58,0.9652,0
01/01/2018 01:58,0.9657,0
01/01/2018 01:58,0.9656,0
01/01/2018 01:58,0.9661,0
01/01/2018 01:58,0.9663,0
01/01/2018 01:58,0.967,0
01/01/2018 01:59,0.9675,0
01/01/2018 01:59,0.9677,0
01/01/2018 01:59,0.9677,0
01/01/2018 01:59,0.968,0
01/01/2018 01:59,0.968,0
01/01/2018 01:59,0.9605,0
01/01/2018 02:00,0.9606,0
01/01/2018 02:00,0.9607,0
01/01/2018 02:00,0.9606,0
01/01/2018 02:00,0.9609,0
01/01/2018 02:00,0.9609,0
01/01/2018 02:00,0.9609,0
01/01/2018 02:01,0.9613,0
01/01/2018 02:01,0.9614,0
01/01/2018 02:01,0.9614,0
01/01/2018 02:01,0.9617,0
01/01/2018 02:01,0.9618,0
01/01/2018 02:01,0.9617,0
01/01/2018 02:02,0.962,0
01/01/2018 02:02,0.962,0
01/01/2018 02:02,0.962,0
01/01/2018 02:02,0.9623,0
01/01/2018 02:02,0.9623,0
01/01/2018 02:02,0.9624,0
01/01/2018 02:03,0.9627,0
01/01/2018 02:03,0.9628,0
01/01/2018 02:03,0.9663,0
01/01/2018 02:03,0.9668,0
01/01/2018 02:03,0.9668,0
01/01/2018 02:03,0.9669,0
01/01/2018 02:04,0.968,0
01/01/2018 02:04,0.9683,0
01/01/2018 02:04,0.9682,0
01/01/2018 02:04,0.9698,0
01/01/2018 02:04,0.97,0
01/01/2018 02:04,0.9716,0
01/01/2018 02:05,0.9722,0
01/01/2018 02:05,0.9724,0
01/01/2018 02:05,0.9725,0
01/01/2018 02:05,0.9725,0
01/01/2018 02:05,0.9725,0
01/01/2018 02:05,0.9725,0
01/01/2018 02:06,0.9728,0
01/01/2018 02:06,0.9673,0
01/01/2018 02:06,0.9646,0
01/01/2018 02:06,0.9647,0
01/01/2018 02:06,0.9646,0
01/01/2018 02:06,0.9646,0
01/01/2018 02:07,0.9642,0
01/01/2018 02:07,0.9642,0
01/01/2018 02:07,0.964,0
01/01/2018 02:07,0.9646,0
01/01/2018 02:07,0.9644,0
01/01/2018 02:07,0.9644,0
01/01/2018 02:08,0.9613,0
01/01/2018 02:08,0.9614,0
01/01/2018 02:08,0.9614,0
01/01/2018 02:08,0.9617,0
01/01/2018 02:08,0.9618,0
01/01/2018 02:08,0.9599,0
01/01/2018 02:09,0.9602,0
01/01/2018 02:09,0.9603,0
01/01/2018 02:09,0.9603,0
01/01/2018 02:09,0.9606,0
01/01/2018 02:09,0.9606,0
01/01/2018 02:09,0.9605,0
